55.33,0.54294,1.199,-2.7262,-2.8807
55.416,-0.025887,1.2465,-2.7989,-3.0103
55.505,-0.27926,1.2443,-2.6869,2.97
55.591,-0.37704,1.2198,-2.8525,2.8739
55.68,-0.46633,1.1868,3.0493,2.7942
55.766,-0.42095,1.146,2.3602,2.6669
55.855,-0.18299,1.1091,1.8874,2.5436
55.941,-0.017414,1.0931,1.593,2.4883
56.03,0.14207,1.0916,1.6058,2.4373
56.116,0.18462,1.104,1.6047,2.2378
56.205,0.22839,1.1202,1.553,2.1808
56.291,0.25248,1.1402,1.4841,2.13
56.38,0.17947,1.1623,1.5187,2.1635
56.466,0.12557,1.178,1.482,2.114
56.555,0.036609,1.189,1.5408,2.133
56.641,-0.13249,1.1922,1.558,2.1602
56.73,-0.23455,1.1806,1.5684,2.0877
56.816,0.49453,1.1601,1.6318,2.0299
56.905,1.1879,1.2034,1.621,1.9801
56.991,2.0298,1.3074,1.6749,2.0418
57.08,2.2002,1.485,1.7718,2.178
57.166,1.5427,1.6777,1.8784,2.2236
57.255,0.43016,1.8127,1.8964,2.1762
57.341,-0.48162,1.8504,1.7719,2.087
57.43,-0.14789,1.8082,1.4818,2.0422
57.516,0.20344,1.7953,1.4017,2.0322
57.605,0.12448,1.8131,1.3892,2.0498
57.691,-0.1259,1.824,1.443,2.0078
57.78,-0.13892,1.8129,1.4341,1.9449
57.866,-0.061665,1.8008,1.3866,1.8358
57.955,-0.023107,1.7954,1.3632,1.7887
58.041,-0.015451,1.7934,1.3895,1.832
58.13,-0.068975,1.792,1.5044,1.8638
58.216,-0.034177,1.786,1.4564,1.8256
58.305,0.18712,1.783,1.5701,1.7668
58.391,0.19857,1.7994,1.6135,1.7471
58.48,-0.35663,1.8167,1.7192,1.784
58.566,-1.0102,1.7855,1.6374,1.7525
58.655,-0.83513,1.6971,1.4756,1.7378
58.741,-0.63564,1.624,1.3714,1.6636
58.83,-0.28524,1.5683,1.2382,1.6849
58.916,-1.3675,1.5434,1.3107,1.6941
59.005,-1.5234,1.4236,1.2994,1.8139
59.091,-1.2445,1.2903,1.2659,1.9457
59.18,-0.15841,1.1813,1.1454,1.8676
59.266,0.44964,1.1675,1.1231,1.7949
59.355,1.4073,1.2068,1.1755,1.6907
59.441,1.4178,1.33,1.1635,1.6528
59.53,1.2623,1.4541,1.2065,1.5929
59.616,-0.1755,1.5647,1.1738,1.6367
59.705,-0.87143,1.5493,1.2284,1.6207
59.791,-0.16341,1.473,1.1815,1.6458
59.88,0.20433,1.4587,1.1598,1.5836
59.966,0.77554,1.4766,1.1979,1.5541
60.055,0.43696,1.5445,1.1407,1.4968
60.141,-0.1095,1.5827,1.059,1.4344
60.23,-1.1433,1.5731,0.74254,1.2384
60.316,-1.3448,1.4731,0.68995,1.1088
60.405,-0.53733,1.3553,0.63968,1.1537
60.491,-0.18239,1.3083,0.84664,1.3875
60.58,-1.1932,1.2923,0.82373,1.4078
60.666,-2.4117,1.1879,0.84895,1.2343
60.755,-1.8909,0.97674,0.77989,1.0344
60.841,-0.35812,0.81121,0.80963,0.95308
60.93,0.68322,0.77986,0.77923,1.0873
61.016,-0.068446,0.83967,0.71665,1.1745
61.105,-1.6958,0.83368,0.72687,1.1188
61.191,-2.3961,0.68522,0.69296,0.96519
61.28,-0.98039,0.47546,0.65017,0.73043
61.369,0.83919,0.38964,0.55277,0.46272
61.458,2.0082,0.4631,0.47137,0.19546
61.547,1.9062,0.6389,0.46677,-0.10447
61.633,0.5404,0.80578,0.44556,0.049097
61.722,0.18273,0.85308,0.46456,0.17661
61.808,0.16533,0.86908,0.55619,0.26069
61.897,0.35475,0.88356,0.67119,0.29333
61.983,-0.30352,0.91461,0.71417,0.28579
62.072,-1.0905,0.88804,0.58238,0.33594
62.158,-1.0603,0.79258,0.40478,0.23875
62.247,-1.4462,0.69976,0.40324,0.22147
62.333,-0.8776,0.57316,0.57349,0.36621
62.422,-0.98732,0.49633,0.70766,0.493
62.508,-0.67332,0.40989,0.75134,0.61159
62.597,-0.86249,0.35095,0.63269,0.48551
62.683,-0.014817,0.27545,0.67369,0.43078
62.772,-0.16275,0.27415,0.69097,0.43246
62.858,-0.53646,0.2599,0.82836,0.39364
62.947,-1.0253,0.21294,0.58415,-0.11845
63.033,-0.83047,0.12318,0.50799,-0.25588
63.122,-0.068342,0.050473,0.26985,-0.29173
63.208,0.58208,0.044491,0.51649,0.20837
63.297,0.29426,0.095448,0.42051,0.29389
63.383,0.17664,0.12121,0.52367,0.4642
63.472,-0.047818,0.13667,0.43748,0.44566
63.558,0.70924,0.13248,0.62469,0.51183
63.647,0.46154,0.19457,0.78963,0.45984
63.733,0.6876,0.23498,0.90365,0.59603
63.822,0.16328,0.29517,0.87818,0.65172
63.908,-0.1979,0.30947,0.79516,0.52854
63.997,-0.53173,0.29214,0.68587,0.55097
64.083,0.16996,0.24559,0.67295,0.48289
64.172,0.45232,0.26047,0.70376,0.71779
64.258,0.20003,0.30007,0.75935,0.78243
64.347,0.049765,0.31758,0.85643,0.86089
64.433,1.209,0.32194,0.80503,0.68361
64.522,1.3756,0.42777,0.75383,0.62392
64.608,1.0574,0.5482,0.68909,0.68808
64.697,0.22058,0.64076,0.83064,0.78679
64.783,0.28821,0.66007,0.82396,0.87623
64.872,0.54657,0.6853,0.85709,0.87222
64.958,0.17247,0.73315,0.81299,0.85445
65.047,-0.13043,0.74825,1.072,0.83276
65.133,-0.27179,0.73683,1.0563,0.86461
65.222,-0.41411,0.71304,1.1981,0.7946
65.308,-1.381,0.67679,1.1588,0.76231
65.397,-1.5132,0.55589,1.3145,0.86943
65.483,-0.78827,0.42342,1.1272,0.96319
65.572,0.59856,0.35442,0.96256,1.0995
65.658,0.81413,0.40682,0.69552,1.0194
65.747,0.28654,0.47809,0.66211,1.1217
65.833,-0.22101,0.50317,0.55522,0.67302
65.922,-0.13074,0.48382,0.67223,0.82693
66.008,-0.066534,0.47238,0.62312,0.78989
66.097,0.11133,0.46655,0.82375,0.95504
66.183,0.10596,0.4763,0.77648,1.0306
66.272,0.092463,0.48558,0.86201,0.94613
66.358,0.059855,0.49367,0.74517,0.85761
66.447,0,0.49891,0.84539,0.70991
66.533,0.031143,0.49891,0.9145,0.74532
66.622,0.30634,0.50164,0.9713,0.79978
66.708,0.73639,0.52846,0.77463,0.75832
66.797,0.80951,0.59292,0.54208,0.69688
66.883,0.53431,0.66379,0.35756,0.72968
66.972,0.062046,0.71056,0.4491,0.8006
67.058,-0.057664,0.71599,0.53739,1.0039
67.147,-0.1551,0.71095,0.74838,1.1035
